gene_id,gene_name,gene_index
ENSG00000258010,RP11-210M15.1,3715
ENSG00000136379,ABHD17C,3716
ENSG00000172349,IL16,3717
ENSG00000172345,STARD5,3718
ENSG00000259518,LINC01583,3719
ENSG00000259462,CPEB1-AS1,3720
ENSG00000259442,RP11-752G15.8,3721
ENSG00000136404,TM6SF1,3722
ENSG00000256278,RP11-182J1.5,3723
ENSG00000170776,AKAP13,3724
ENSG00000259367,RP11-815J21.4,3725
ENSG00000259762,RP11-158M2.4,3726
ENSG00000140538,NTRK3,3727
ENSG00000172183,ISG20,3728
ENSG00000157766,ACAN,3729
ENSG00000140545,MFGE8,3730
ENSG00000242498,ARPIN,3731
ENSG00000182054,IDH2,3732
ENSG00000182768,NGRN,3733
ENSG00000275345,RP11-697E2.11,3734
ENSG00000259314,CTD-3065B20.3,3735
ENSG00000140564,FURIN,3736
ENSG00000182511,FES,3737
ENSG00000259661,AC068831.15,3738
ENSG00000198901,PRC1,3739
ENSG00000185518,SV2B,3740
ENSG00000258551,CRAT37,3741
ENSG00000140557,ST8SIA2,3742
ENSG00000173575,CHD2,3743
ENSG00000182175,RGMA,3744
ENSG00000259123,RP11-76E17.2,3745
ENSG00000258476,RP11-76E17.3,3746
ENSG00000247809,NR2F2-AS1,3747
ENSG00000278146,RP11-327J17.8,3748
ENSG00000185551,NR2F2,3749
ENSG00000140450,ARRDC4,3750
ENSG00000278090,RP11-6O2.2,3751
ENSG00000254744,CTD-3076O17.1,3752
ENSG00000154227,CERS3,3753
ENSG00000259376,RP11-505E24.3,3754
ENSG00000259755,RP11-505E24.2,3755
ENSG00000259182,RP11-424I19.2,3756
ENSG00000259553,AC140725.4,3757
ENSG00000130656,HBZ,3758
ENSG00000188536,HBA2,3759
ENSG00000206172,HBA1,3760
ENSG00000167930,FAM234A,3761
ENSG00000269881,AC004754.3,3762
ENSG00000257108,NHLRC4,3763
ENSG00000262528,LA16c-349E10.1,3764
ENSG00000260022,LA16c-306A4.1,3765
ENSG00000260710,RP11-616M22.7,3766
ENSG00000261505,LA16c-358B7.3,3767
ENSG00000260051,LA16c-390E6.4,3768
ENSG00000063854,HAGH,3769
ENSG00000259947,XX-DJ76P10__A.2,3770
ENSG00000162040,HS3ST6,3771
ENSG00000198736,MSRB1,3772
ENSG00000140986,RPL3L,3773
ENSG00000255198,SNHG9,3774
ENSG00000196408,NOXO1,3775
ENSG00000183971,NPW,3776
ENSG00000260095,RP11-715J22.3,3777
ENSG00000260176,CTD-3126B10.4,3778
ENSG00000005001,PRSS22,3779
ENSG00000262482,LA16c-321D4.2,3780
ENSG00000270168,LA16c-380H5.3,3781
ENSG00000213937,CLDN9,3782
ENSG00000184697,CLDN6,3783
ENSG00000006327,TNFRSF12A,3784
ENSG00000162069,CCDC64B,3785
ENSG00000008516,MMP25,3786
ENSG00000008517,IL32,3787
ENSG00000261889,RP11-473M20.16,3788
ENSG00000262521,AJ003147.8,3789
ENSG00000168124,OR1F1,3790
ENSG00000281005,LINC00921,3791
ENSG00000262899,LA16c-360H6.3,3792
ENSG00000232196,MTRNR2L4,3793
ENSG00000261938,RP11-461A8.1,3794
ENSG00000213918,DNASE1,3795
ENSG00000276754,RP11-461A8.5,3796
ENSG00000168140,VASN,3797
ENSG00000267077,RP11-127I20.5,3798
ENSG00000067836,ROGDI,3799
ENSG00000267072,RP11-165E7.1,3800
ENSG00000153446,C16orf89,3801
ENSG00000078328,RBFOX1,3802
ENSG00000183044,ABAT,3803
ENSG00000153048,CARHSP1,3804
ENSG00000259939,RP11-77H9.5,3805
ENSG00000166669,ATF7IP2,3806
ENSG00000260756,RP11-609N14.1,3807
ENSG00000262151,RP11-876N24.2,3808
ENSG00000263033,RP11-396B14.2,3809
ENSG00000185338,SOCS1,3810
ENSG00000277369,RP11-486I11.2,3811
ENSG00000259876,CTD-3037G24.4,3812
ENSG00000103381,CPPED1,3813
ENSG00000237515,SHISA9,3814
ENSG00000262732,CTD-2135D7.2,3815
ENSG00000262097,CTD-2135D7.5,3816
ENSG00000069764,PLA2G10,3817
ENSG00000275910,RP11-680G24.6,3818
ENSG00000166780,C16orf45,3819
ENSG00000133392,MYH11,3820
ENSG00000170540,ARL6IP1,3821
ENSG00000205730,ITPRIPL2,3822
ENSG00000261759,RP11-626G11.3,3823
ENSG00000183549,ACSM5,3824
ENSG00000005187,ACSM3,3825
ENSG00000166743,ACSM1,3826
ENSG00000175311,ANKS4B,3827
ENSG00000103316,CRYM,3828
ENSG00000197006,METTL9,3829
ENSG00000140749,IGSF6,3830
ENSG00000260790,RP11-21M24.2,3831
ENSG00000166851,PLK1,3832
ENSG00000261266,CTD-2196E14.5,3833
ENSG00000134398,ERN2,3834
ENSG00000166501,PRKCB,3835
ENSG00000006116,CACNG3,3836
ENSG00000259888,CTD-2540M10.1,3837
ENSG00000262155,RP11-266L9.5,3838
ENSG00000260034,LCMT1-AS2,3839
ENSG00000103375,AQP8,3840
ENSG00000236481,AC002331.1,3841
ENSG00000103522,IL21R,3842
ENSG00000184730,APOBR,3843
ENSG00000197272,IL27,3844
ENSG00000176046,NUPR1,3845
ENSG00000255524,NPIPB8,3846
ENSG00000260796,RP11-1348G14.5,3847
ENSG00000260517,RP11-426C22.5,3848
ENSG00000103485,QPRT,3849
ENSG00000185905,C16orf54,3850
ENSG00000260719,AC009133.17,3851
ENSG00000167371,PRRT2,3852
ENSG00000013364,MVP,3853
ENSG00000174939,ASPHD1,3854
ENSG00000149932,TMEM219,3855
ENSG00000090238,YPEL3,3856
ENSG00000102879,CORO1A,3857
ENSG00000261416,RP11-455F5.5,3858
ENSG00000005844,ITGAL,3859
ENSG00000260487,RP11-297C4.3,3860
ENSG00000196118,CCDC189,3861
ENSG00000175938,ORAI3,3862
ENSG00000099377,HSD3B7,3863
ENSG00000260911,RP11-196G11.2,3864
ENSG00000261385,RP11-388M20.2,3865
ENSG00000052344,PRSS8,3866
ENSG00000103490,PYCARD,3867
ENSG00000177238,TRIM72,3868
ENSG00000169900,PYDC1,3869
ENSG00000169896,ITGAM,3870
ENSG00000140678,ITGAX,3871
ENSG00000156885,COX6A2,3872
ENSG00000176723,ZNF843,3873
ENSG00000261474,RP11-452L6.1,3874
ENSG00000169877,AHSP,3875
ENSG00000276867,CTD-2358C21.5,3876
ENSG00000259303,IGHV2OR16-5,3877
ENSG00000261512,RP11-46D6.1,3878
ENSG00000091651,ORC6,3879
ENSG00000260281,ITFG1-AS1,3880
ENSG00000260086,RP11-42I10.1,3881
ENSG00000167208,SNX20,3882
ENSG00000167207,NOD2,3883
ENSG00000261644,RP11-327F22.2,3884
ENSG00000249231,CASC16,3885
ENSG00000261630,RP11-357N13.3,3886
ENSG00000275147,RP11-324D17.3,3887
ENSG00000159387,IRX6,3888
ENSG00000087245,MMP2,3889
ENSG00000087253,LPCAT2,3890
ENSG00000261997,RP11-212I21.4,3891
ENSG00000103546,SLC6A2,3892
ENSG00000274031,RP11-413H22.3,3893
ENSG00000125148,MT2A,3894
ENSG00000169715,MT1E,3895
ENSG00000205364,MT1M,3896
ENSG00000198417,MT1F,3897
ENSG00000125144,MT1G,3898
ENSG00000051108,HERPUD1,3899
ENSG00000140853,NLRC5,3900
ENSG00000102962,CCL22,3901
ENSG00000159618,ADGRG5,3902
ENSG00000205336,ADGRG1,3903
ENSG00000182885,ADGRG3,3904
ENSG00000260467,RP11-405F3.4,3905
ENSG00000159625,DRC7,3906
ENSG00000187185,CTD-2600O9.1,3907
ENSG00000070729,CNGB1,3908
ENSG00000103034,NDRG4,3909
ENSG00000261653,RP11-21L1.1,3910
ENSG00000260755,RP11-403P17.3,3911
ENSG00000261519,RP11-403P17.4,3912
ENSG00000140932,CMTM2,3913
ENSG00000166592,RRAD,3914
ENSG00000172824,CES4A,3915
ENSG00000159708,LRRC36,3916
ENSG00000159713,TPPP3,3917
ENSG00000159723,AGRP,3918
ENSG00000261386,CTD-2012K14.6,3919
ENSG00000038358,EDC4,3920
ENSG00000167261,DPEP2,3921
ENSG00000263201,CTC-479C5.6,3922
ENSG00000103066,PLA2G15,3923
ENSG00000260441,RP11-96D1.7,3924
ENSG00000103056,SMPD3,3925
ENSG00000275383,RP11-615I2.6,3926
ENSG00000260111,RP11-529K1.4,3927
ENSG00000157368,IL34,3928
ENSG00000157423,HYDIN,3929
ENSG00000180917,CMTR2,3930
ENSG00000247324,RP11-510M2.2,3931
ENSG00000198650,TAT,3932
ENSG00000040199,PHLPP2,3933
ENSG00000277481,PKD1L3,3934
ENSG00000257017,HP,3935
ENSG00000261673,RP11-328J14.1,3936
ENSG00000260664,AC004158.3,3937
ENSG00000140836,ZFHX3,3938
ENSG00000271009,RP11-346C20.3,3939
ENSG00000261170,RP11-252A24.5,3940
ENSG00000273659,RP11-58C22.2,3941
ENSG00000261063,RP11-538I12.2,3942
ENSG00000178573,MAF,3943
ENSG00000278058,RP11-70D24.2,3944
ENSG00000168589,DYNLRB2,3945
ENSG00000260737,LINC01227,3946
ENSG00000260213,RP11-303E16.3,3947
ENSG00000260495,RP11-55K13.1,3948
ENSG00000261218,RP11-960L18.1,3949
ENSG00000197943,PLCG2,3950
ENSG00000086696,HSD17B2,3951
ENSG00000261235,RP11-510J16.5,3952
ENSG00000140961,OSGIN1,3953
ENSG00000154099,DNAAF1,3954
ENSG00000250685,RP11-486L19.2,3955
ENSG00000103175,WFDC1,3956
ENSG00000103187,COTL1,3957
ENSG00000103196,CRISPLD2,3958
ENSG00000135709,KIAA0513,3959
ENSG00000153789,FAM92B,3960
ENSG00000278214,RP11-442O1.4,3961
ENSG00000275088,RP11-442O1.3,3962
ENSG00000270159,RP11-568J23.6,3963
ENSG00000268388,FENDRR,3964
ENSG00000103241,FOXF1,3965
ENSG00000270020,RP11-463O9.9,3966
ENSG00000261363,RP11-134D3.2,3967
ENSG00000140941,MAP1LC3B,3968
ENSG00000124391,IL17C,3969
ENSG00000051523,CYBA,3970
ENSG00000259813,RP5-1142A6.5,3971
ENSG00000224888,RP5-1142A6.2,3972
ENSG00000129993,CBFA2T3,3973
ENSG00000180422,LINC00304,3974
ENSG00000129910,CDH15,3975
ENSG00000268218,AC137932.4,3976
ENSG00000261118,RP11-104N10.1,3977
ENSG00000075399,VPS9D1,3978
ENSG00000258947,TUBB3,3979
ENSG00000261317,RP11-566K11.5,3980
ENSG00000260507,RP11-356C4.3,3981
ENSG00000241525,AC108004.3,3982
ENSG00000183688,FAM101B,3983
ENSG00000262777,RP11-818O24.3,3984
ENSG00000167703,SLC43A2,3985
ENSG00000185561,TLCD2,3986
ENSG00000186594,MIR22HG,3987
ENSG00000167711,SERPINF2,3988
ENSG00000132386,SERPINF1,3989
ENSG00000262445,CTD-2545H1.2,3990
ENSG00000263050,RP11-667K14.3,3991
ENSG00000274758,RP1-59D14.10,3992
ENSG00000263345,RP1-59D14.5,3993
ENSG00000272770,RP11-74E22.5,3994
ENSG00000277200,RP11-74E22.8,3995
ENSG00000180090,OR3A1,3996
ENSG00000108381,ASPA,3997
ENSG00000262304,RP11-235E17.2,3998
ENSG00000213977,TAX1BP3,3999
ENSG00000262692,CTD-3195I5.3,4000
ENSG00000108405,P2RX1,4001
ENSG00000167740,CYB5D2,4002
ENSG00000263165,RP11-810M2.2,4003
ENSG00000182557,SPNS3,4004
ENSG00000183018,SPNS2,4005
ENSG00000167741,GGT6,4006
ENSG00000188176,SMTNL2,4007
ENSG00000161905,ALOX15,4008
ENSG00000141497,ZMYND15,4009
ENSG00000142484,TM4SF5,4010
ENSG00000262165,RP11-81A22.5,4011
ENSG00000108556,CHRNE,4012
ENSG00000234203,RP5-1050D4.2,4013
ENSG00000227495,AC109333.10,4014
ENSG00000132517,SLC52A1,4015
ENSG00000161929,SCIMP,4016
ENSG00000179314,WSCD1,4017
ENSG00000129221,AIPL1,4018
ENSG00000282936,CTC-281F24.5,4019
ENSG00000177294,FBXO39,4020
ENSG00000108839,ALOX12,4021
ENSG00000132514,CLEC10A,4022
ENSG00000161944,ASGR2,4023
ENSG00000181885,CLDN7,4024
ENSG00000072818,ACAP1,4025
ENSG00000129226,CD68,4026
ENSG00000129214,SHBG,4027
ENSG00000141504,SAT2,4028
ENSG00000129244,ATP1B2,4029
ENSG00000183914,DNAH2,4030
ENSG00000132510,KDM6B,4031
ENSG00000167874,TMEM88,4032
ENSG00000132518,GUCY2D,4033
ENSG00000179593,ALOX15B,4034
ENSG00000179111,HES7,4035
ENSG00000220205,VAMP2,4036
ENSG00000184650,ODF4,4037
ENSG00000189051,RNF222,4038
ENSG00000166596,CFAP52,4039
ENSG00000007237,GAS7,4040
ENSG00000007174,DNAH9,4041
ENSG00000265494,RP11-131K5.2,4042
ENSG00000109099,PMP22,4043
ENSG00000125409,TEKT3,4044
ENSG00000239704,CDRT4,4045
ENSG00000251537,RP11-385D13.1,4046
ENSG00000170315,UBB,4047
ENSG00000181350,LRRC75A,4048
ENSG00000170160,CCDC144A,4049
ENSG00000260328,RP11-416I2.1,4050
ENSG00000225442,MPRIP-AS1,4051
ENSG00000108551,RASD1,4052
ENSG00000237328,RAI1-AS1,4053
ENSG00000197815,RP1-253P7.4,4054
ENSG00000091536,MYO15A,4055
ENSG00000171931,FBXW10,4056
ENSG00000154025,SLC5A10,4057
ENSG00000154016,GRAP,4058
ENSG00000189152,GRAPL,4059
ENSG00000262319,CTC-457L16.2,4060
ENSG00000166482,MFAP4,4061
ENSG00000072210,ALDH3A2,4062
ENSG00000261033,RP11-209D14.2,4063
ENSG00000263494,AC004702.2,4064
ENSG00000034152,MAP2K3,4065
ENSG00000265265,RP11-822E23.7,4066
ENSG00000276399,FLJ36000,4067
ENSG00000261020,RP11-744K17.1,4068
ENSG00000109046,WSB1,4069
ENSG00000168961,LGALS9,4070
ENSG00000266527,RP11-138P22.1,4071
ENSG00000232859,LYRM9,4072
ENSG00000266830,CTD-2008P7.8,4073
ENSG00000260777,CTD-2008P7.1,4074
ENSG00000109072,VTN,4075
ENSG00000109101,FOXN1,4076
ENSG00000267729,AC010761.14,4077
ENSG00000265073,AC010761.6,4078
ENSG00000264066,RP11-20B24.2,4079
ENSG00000179761,PIPOX,4080
ENSG00000063015,SEZ6,4081
ENSG00000167549,CORO6,4082
ENSG00000263657,RP11-82O19.1,4083
ENSG00000263477,RP11-338L22.2,4084
ENSG00000264125,RP11-354P11.4,4085
ENSG00000266120,RP11-354P11.2,4086
ENSG00000108582,CPD,4087
ENSG00000184060,ADAP2,4088
ENSG00000265743,RP11-848P1.3,4089
ENSG00000126861,OMG,4090
ENSG00000185862,EVI2B,4091
ENSG00000126860,EVI2A,4092
ENSG00000228768,AC003101.1,4093
ENSG00000274341,RP11-227G15.10,4094
ENSG00000278668,RP11-227G15.11,4095
ENSG00000266385,RP11-227G15.8,4096
ENSG00000266718,RP11-466A19.1,4097
ENSG00000264458,RP11-220C2.1,4098
ENSG00000108691,CCL2,4099
ENSG00000166750,SLFN5,4100
ENSG00000154760,SLFN13,4101
ENSG00000271447,MMP28,4102
ENSG00000270379,HEATR9,4103
ENSG00000270240,AC015849.2,4104
ENSG00000271503,CCL5,4105
ENSG00000275152,CCL16,4106
ENSG00000277632,CCL3,4107
ENSG00000275302,CCL4,4108
ENSG00000274767,AC131056.3,4109
ENSG00000276085,CCL3L3,4110
ENSG00000276070,CCL4L2,4111
ENSG00000274933,TBC1D3I,4112
ENSG00000275613,CTD-3194G12.2,4113
ENSG00000277268,RP11-445F12.1,4114
ENSG00000273706,LHX1,4115
ENSG00000276707,RP11-445F12.2,4116
ENSG00000275066,SYNRG,4117
ENSG00000277688,RP11-697E22.1,4118
ENSG00000277363,SRCIN1,4119
ENSG00000275665,CTB-58E17.9,4120
ENSG00000279119,AC006449.2,4121
ENSG00000277791,PSMB3,4122
ENSG00000263466,RP1-56K13.2,4123
ENSG00000263874,LINC00672,4124
ENSG00000141748,ARL5C,4125
ENSG00000141750,STAC2,4126
ENSG00000108306,FBXL20,4127
ENSG00000171532,NEUROD2,4128
ENSG00000131771,PPP1R1B,4129
ENSG00000141744,PNMT,4130
ENSG00000161405,IKZF3,4131
ENSG00000073605,GSDMB,4132
ENSG00000264968,RP11-387H17.4,4133
ENSG00000265666,RARA-AS1,4134
ENSG00000131747,TOP2A,4135
ENSG00000141753,IGFBP4,4136
ENSG00000266088,RP5-1028K7.2,4137
ENSG00000126353,CCR7,4138
ENSG00000198083,KRTAP9-9,4139
ENSG00000131738,KRT33B,4140
ENSG00000171345,KRT19,4141
ENSG00000186847,KRT14,4142
ENSG00000128422,KRT17,4143
ENSG00000173812,EIF1,4144
ENSG00000184502,GAST,4145
ENSG00000173805,HAP1,4146
ENSG00000161594,KLHL10,4147
ENSG00000108771,DHX58,4148
ENSG00000267758,RP11-358B23.5,4149
ENSG00000177469,PTRF,4150
ENSG00000184451,CCR10,4151
ENSG00000267042,CTD-3193K9.4,4152
ENSG00000108828,VAT1,4153
ENSG00000188554,NBR1,4154
ENSG00000184988,TMEM106A,4155
ENSG00000188825,LINC00910,4156
ENSG00000167941,SOST,4157
ENSG00000161649,CD300LG,4158
ENSG00000267394,CTB-175E5.7,4159
ENSG00000260793,RP5-882C2.2,4160
ENSG00000004939,SLC4A1,4161
ENSG00000267750,RUNDC3A-AS1,4162
ENSG00000030582,GRN,4163
ENSG00000131095,GFAP,4164
ENSG00000186185,KIF18B,4165
ENSG00000276728,AC142472.6,4166
ENSG00000224505,AC002117.1,4167
ENSG00000267288,RP13-890H12.2,4168
ENSG00000267121,CTD-2020K17.1,4169
ENSG00000184922,FMNL1,4170
ENSG00000131484,RP11-798G7.5,4171
ENSG00000264589,MAPT-AS1,4172
ENSG00000198336,MYL4,4173
ENSG00000253347,CTD-2026D20.2,4174
ENSG00000189120,SP6,4175
ENSG00000266821,RP11-6N17.2,4176
ENSG00000141293,SKAP1,4177
ENSG00000264451,RP11-433M22.2,4178
ENSG00000173917,HOXB2,4179
ENSG00000230148,HOXB-AS1,4180
ENSG00000120093,HOXB3,4181
ENSG00000233101,HOXB-AS3,4182
ENSG00000182742,HOXB4,4183
ENSG00000120075,HOXB5,4184
ENSG00000108511,HOXB6,4185
ENSG00000170689,HOXB9,4186
ENSG00000242207,HOXB-AS4,4187
ENSG00000244649,CTD-2377D24.6,4188
ENSG00000170703,TTLL6,4189
ENSG00000159224,GIP,4190
ENSG00000167080,B4GALNT2,4191
ENSG00000167083,GNGT2,4192
ENSG00000173868,PHOSPHO1,4193
ENSG00000248714,RP11-1079K10.3,4194
ENSG00000064300,NGFR,4195
ENSG00000182575,NXPH3,4196
ENSG00000176358,TAC4,4197
ENSG00000248954,RP11-304F15.4,4198
ENSG00000108813,DLX4,4199
ENSG00000005884,ITGA3,4200
ENSG00000108823,SGCA,4201
ENSG00000108821,COL1A1,4202
ENSG00000249406,RP11-893F2.5,4203
ENSG00000049283,EPN3,4204
ENSG00000006283,CACNA1G,4205
ENSG00000262967,RP11-294J22.6,4206
ENSG00000173714,WFIKKN2,4207
ENSG00000251665,RP11-700H6.2,4208
ENSG00000239672,NME1,4209
ENSG00000249383,RP11-1018N14.1,4210
ENSG00000153930,ANKFN1,4211
ENSG00000274213,RP11-670E13.6,4212
ENSG00000121064,SCPEP1,4213
ENSG00000263004,RP11-166P13.3,4214
ENSG00000121053,EPX,4215
ENSG00000278627,RP11-506H21.5,4216
ENSG00000265148,BZRAP1-AS1,4217
ENSG00000265206,RP5-1171I10.5,4218
ENSG00000108375,RNF43,4219
ENSG00000264672,SEPT4-AS1,4220
ENSG00000224738,AC099850.1,4221
ENSG00000175155,YPEL2,4222
ENSG00000265313,LINC01476,4223
ENSG00000062716,VMP1,4224
ENSG00000267416,CTD-2319I12.2,4225
ENSG00000167434,CA4,4226
ENSG00000141371,C17orf64,4227
ENSG00000267667,RP11-136H19.1,4228
ENSG00000121068,TBX2,4229
ENSG00000277463,CTD-3035K23.6,4230
ENSG00000011028,MRC2,4231
ENSG00000265971,RP11-269G24.6,4232
ENSG00000159640,ACE,4233
ENSG00000264813,CTD-2501B8.1,4234
ENSG00000173826,KCNH6,4235
ENSG00000136490,LIMD2,4236
ENSG00000136487,GH2,4237
ENSG00000259384,GH1,4238
ENSG00000264954,PRR29-AS1,4239
ENSG00000261371,PECAM1,4240
ENSG00000271605,MILR1,4241
ENSG00000265912,RP11-583F2.2,4242
ENSG00000266598,RP11-583F2.5,4243
ENSG00000263470,RP11-160O5.1,4244
ENSG00000265664,RP11-74H8.1,4245
ENSG00000171634,BPTF,4246
ENSG00000182481,KPNA2,4247
ENSG00000265055,AC145343.2,4248
ENSG00000274561,RP11-147L13.12,4249
ENSG00000278740,RP11-147L13.14,4250
ENSG00000267731,RP11-147L13.8,4251
ENSG00000274712,RP11-147L13.15,4252
ENSG00000141337,ARSG,4253
ENSG00000070540,WIPI1,4254
ENSG00000108950,FAM20A,4255
ENSG00000154258,ABCA9,4256
ENSG00000154262,ABCA6,4257
ENSG00000154265,ABCA5,4258
ENSG00000108984,MAP2K6,4259
ENSG00000227517,LINC01483,4260
ENSG00000180616,SSTR2,4261
ENSG00000171595,DNAI2,4262
ENSG00000167851,CD300A,4263
ENSG00000172794,RAB37,4264
ENSG00000186074,CD300LF,4265
ENSG00000167861,HID1,4266
ENSG00000189159,HN1,4267
ENSG00000265342,RP11-16C1.1,4268
ENSG00000266714,MYO15B,4269
ENSG00000204323,SMIM5,4270
ENSG00000132471,WBP2,4271
ENSG00000267065,CTD-2246P4.1,4272
ENSG00000267535,LINC00868,4273
ENSG00000267665,RP11-13K12.2,4274
ENSG00000267506,RP11-13K12.1,4275
ENSG00000187997,C17orf99,4276
ENSG00000183077,AFMID,4277
ENSG00000089685,BIRC5,4278
ENSG00000267737,AC061992.2,4279
ENSG00000184557,SOCS3,4280
ENSG00000035862,TIMP2,4281
ENSG00000108679,LGALS3BP,4282
ENSG00000265096,C1QTNF1-AS1,4283
ENSG00000167281,RBFOX3,4284
ENSG00000267719,HP09025,4285
ENSG00000262768,RP11-353N14.1,4286
ENSG00000262580,RP11-334C17.5,4287
ENSG00000173821,RNF213,4288
ENSG00000226137,BAIAP2-AS1,4289
ENSG00000262223,RP11-1055B8.3,4290
ENSG00000184009,ACTG1,4291
ENSG00000182612,TSPAN10,4292
ENSG00000215644,GCGR,4293
ENSG00000182676,PPP1R27,4294
ENSG00000185624,P4HB,4295
ENSG00000263859,RP11-498C9.16,4296
ENSG00000187531,SIRT7,4297
ENSG00000141526,SLC16A3,4298
ENSG00000265692,RP13-516M14.4,4299
ENSG00000173762,CD7,4300
ENSG00000181408,UTS2R,4301
ENSG00000262663,RP11-497H17.1,4302
ENSG00000274370,AC144831.3,4303
ENSG00000261888,AC144831.1,4304
ENSG00000262952,AC139099.6,4305
ENSG00000266456,RP11-806L2.2,4306
ENSG00000264080,CTD-2015H3.1,4307
ENSG00000272625,RP11-737O24.5,4308
ENSG00000101605,MYOM1,4309
ENSG00000101608,MYL12A,4310
ENSG00000266835,GAPLINC,4311
ENSG00000177337,DLGAP1-AS1,4312
ENSG00000264707,L3MBTL4-AS1,4313
ENSG00000101745,ANKRD12,4314
ENSG00000260913,LINC01254,4315
ENSG00000154856,APCDD1,4316
ENSG00000273141,RP11-820I16.4,4317
ENSG00000181626,ANKRD62,4318
ENSG00000266969,RP11-773H22.4,4319
ENSG00000265787,CYP4F35P,4320
ENSG00000265656,RP11-13N13.6,4321
ENSG00000264012,RP11-627G18.2,4322
ENSG00000134489,HRH4,4323
ENSG00000264695,RP11-178F10.2,4324
ENSG00000134762,DSC3,4325
ENSG00000134755,DSC2,4326
ENSG00000265888,DSCAS,4327
ENSG00000134765,DSC1,4328
ENSG00000266729,DSG1-AS1,4329
ENSG00000101695,RNF125,4330
ENSG00000263393,RP11-53I6.4,4331
ENSG00000274400,RP11-294N21.3,4332
ENSG00000186812,ZNF397,4333
ENSG00000186496,ZNF396,4334
ENSG00000267627,RP11-905K4.1,4335
ENSG00000260552,RP11-49I11.1,4336
ENSG00000134775,FHOD3,4337
ENSG00000101489,CELF4,4338
ENSG00000267313,KC6,4339
ENSG00000132872,SYT4,4340
ENSG00000152217,SETBP1,4341
ENSG00000197046,SIGLEC15,4342
ENSG00000141622,RNF165,4343
ENSG00000267724,RP11-49K24.8,4344
ENSG00000267764,RP11-484L8.1,4345
ENSG00000215472,RPL17-C18orf32,4346
ENSG00000265496,MIR1539,4347
ENSG00000101670,LIPG,4348
ENSG00000267322,SNHG22,4349
ENSG00000172361,CFAP53,4350
ENSG00000267699,RP11-729L2.2,4351
ENSG00000187323,DCC,4352
ENSG00000196628,TCF4,4353
ENSG00000267172,RP11-397A16.3,4354
ENSG00000198796,ALPK2,4355
ENSG00000267257,RP11-1151B14.4,4356
ENSG00000141682,PMAIP1,4357
ENSG00000141655,TNFRSF11A,4358
ENSG00000267390,RP11-635N19.1,4359
ENSG00000206073,SERPINB4,4360
ENSG00000166401,SERPINB8,4361
ENSG00000150656,CNDP1,4362
ENSG00000264278,RP11-162A12.2,4363
ENSG00000266844,RP11-862L9.3,4364
ENSG00000197971,MBP,4365
ENSG00000278075,RP11-248M19.1,4366
ENSG00000267251,AC139100.3,4367
ENSG00000101255,TRIB3,4368
ENSG00000101276,SLC52A3,4369
ENSG00000101282,RSPO4,4370
ENSG00000215595,C20orf202,4371
ENSG00000101298,SNPH,4372
ENSG00000196209,SIRPB2,4373
ENSG00000125900,SIRPD,4374
ENSG00000101307,SIRPB1,4375
ENSG00000088881,EBF4,4376
ENSG00000088882,CPXM1,4377
ENSG00000258713,C20orf141,4378
ENSG00000125787,GNRH2,4379
ENSG00000101200,AVP,4380
ENSG00000277287,RP4-794I6.4,4381
ENSG00000088854,C20orf194,4382
ENSG00000205300,RP11-352D3.2,4383
ENSG00000088826,SMOX,4384
ENSG00000230176,LINC01433,4385
ENSG00000238282,RP5-1164C1.2,4386
ENSG00000278595,RP5-1068H6.6,4387
ENSG00000101265,RASSF2,4388
ENSG00000132646,PCNA,4389
ENSG00000266908,RP5-1022P6.7,4390
ENSG00000235820,RP5-1022P6.5,4391
ENSG00000089199,CHGB,4392
ENSG00000233048,RP5-1069C8.2,4393
ENSG00000172296,SPTLC3,4394
ENSG00000275728,RP4-777L9.3,4395
ENSG00000185052,SLC24A3,4396
ENSG00000268628,RP1-122P22.4,4397
ENSG00000232712,KIZ-AS1,4398
ENSG00000125816,NKX2-4,4399
ENSG00000125810,CD93,4400
ENSG00000233746,LINC00656,4401
ENSG00000101435,CST9L,4402
ENSG00000101439,CST3,4403
ENSG00000170373,CST1,4404
ENSG00000077984,CST7,4405
ENSG00000180424,DEFB123,4406
ENSG00000233354,LINC00028,4407
ENSG00000278276,RP3-324O17.8,4408
ENSG00000125968,ID1,4409
ENSG00000131055,COX4I2,4410
ENSG00000088325,TPX2,4411
ENSG00000149599,DUSP15,4412
ENSG00000101331,CCM2L,4413
ENSG00000226239,RP1-310O13.7,4414
ENSG00000101336,HCK,4415
ENSG00000233293,RP11-410N8.3,4416
ENSG00000204393,RP11-410N8.4,4417
ENSG00000125999,BPIFB1,4418
ENSG00000182584,ACTL10,4419
ENSG00000101440,ASIP,4420
ENSG00000078804,TP53INP2,4421
ENSG00000078814,MYH7B,4422
ENSG00000101000,PROCR,4423
ENSG00000126005,MMP24-AS1,4424
ENSG00000230155,RP3-477O4.14,4425
ENSG00000234139,RP4-550H1.4,4426
ENSG00000232406,RP11-234K24.3,4427
ENSG00000101335,MYL9,4428
ENSG00000101082,SLA2,4429
ENSG00000101353,MROH8,4430
ENSG00000204117,RP4-640H8.2,4431
ENSG00000132821,VSTM2L,4432
ENSG00000149633,KIAA1755,4433
ENSG00000101425,BPI,4434
ENSG00000101438,SLC32A1,4435
ENSG00000229976,RP5-1031J8.1,4436
ENSG00000204103,MAFB,4437
